id,source_text,output_text,alt_text
COMQA_train_cluster-3134-1,what was the estimated height of leonardo da vinci?,"[""SELECT['leonardo da vinci']"", ""PROJECT['estimated height of #REF', '#1']""]","[""SELECT['leonardo da vinci']"", ""PROJECT['height estimated of #REF', '#1']""]"
COMQA_train_cluster-3134-2,what was leonardo da vinci height?,"[""SELECT['leonardo da vinci']"", ""PROJECT['height of #REF', '#1']""]","[""SELECT['lionardo da vinci']"", ""PROJECT['height of #REF', '#1']""]"
COMQA_train_cluster-3135-1,what are the names of adam and eve's sons?,"[""SELECT['adam']"", ""SELECT['eve']"", ""SELECT['sons']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['adam and eve']"", ""PROJECT['sons of #REF', '#1']""]"
COMQA_train_cluster-3135-2,names of adam and eve's sons?,"[""SELECT['adam']"", ""SELECT['eve']"", ""SELECT['sons']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['adam']"", ""SELECT['eve']"", ""SELECT['sons']"", ""INTERSECTION['#4', '#1', '#2']""]"
COMQA_train_cluster-3135-3,sons of adam and eve?,"[""SELECT['adam']"", ""SELECT['eve']"", ""SELECT['sons']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['adam']"", ""SELECT['eve']"", ""PROJECT['sons of #REF', '#1']"", ""PROJECT['sons of #REF', '#2."
COMQA_train_cluster-3135-4,what were adam and eve's sons names?,"[""SELECT['adam']"", ""SELECT['eve']"", ""SELECT['sons']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['adam']"", ""SELECT['eve']"", ""PROJECT['sons of #REF', '#1']"", ""PROJECT['sons of #REF', '#2']"", ""UNION['#3', '#4']""]"
COMQA_train_cluster-3136-1,when did george hw bush run for president?,"[""SELECT['george hw bush did run for president']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['george hw bush ran for president']"", ""PROJECT['date of #REF', '#1']""]"
COMQA_train_cluster-3136-2,what year did george w bush run for president?,"[""SELECT['george w bush did run for president']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['george w bush ran for president']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-3140-1,what wife did henry viii divorce?,"[""SELECT['henry viii']"", ""PROJECT['wife that #REF did divorce', '#1']""]","[""SELECT['henry viii']"", ""PROJECT['wife that #REF did divorce', '#1']""]-"
COMQA_train_cluster-314-1,what is the mountain chain that separates france and spain?,"[""SELECT['mountain chain']"", ""SELECT['france']"", ""SELECT['spain']"", ""FILTER['#1', 'that separates #2 from #3']""]","[""SELECT['mountain chains']"", ""SELECT['france']"", ""SELECT['spain']"", ""FILTER['#1', 'that separates #2 and #3']""]"
COMQA_train_cluster-3141-1,where did paul bear bryant coach?,"[""SELECT['paul bear bryant']"", ""PROJECT['where did #REF coach', '#1']""]","[""SELECT['paul bear bryant']"", ""PROJECT['where was #REF coach', '#1']""]"
COMQA_train_cluster-3141-2,where did bear bryant coach?,"[""SELECT['bear bryant']"", ""PROJECT['where did #REF coach', '#1']""]","[""SELECT['bear bryant']"", ""PROJECT['where was #REF coach', '#1']""]"
COMQA_train_cluster-3145-1,what college did george hw bush go to?,"[""SELECT['george hw bush']"", ""PROJECT['college of #REF', '#1']""]","[""SELECT['george hw bush']"", ""PROJECT['college that #REF go to', '#1']""."
COMQA_train_cluster-3146-1,what is miley cyurus mom name?,"[""SELECT['miley cyurus']"", ""PROJECT['mom of #REF', '#1']""]","[""SELECT['miley cyurus']"", ""PROJECT['mother of #REF', '#1']""]"
COMQA_train_cluster-3148-1,who is a president in dominican republic?,"[""SELECT['dominican republic']"", ""PROJECT['president of #REF', '#1']""]","[""SELECT['domestic republic']"", ""PROJECT['president of #REF', '#1']""]"
COMQA_train_cluster-3152-1,what bills did woodrow williams pass when he was president?,"[""SELECT['woodrow williams']"", ""PROJECT['bills that #REF did pass', '#1']"", ""FILTER['#2', 'when he was president']""]","[""SELECT['woodrow williams']"", ""PROJECT['bills that #REF did pass', '#1']"", ""FILTER['#2', 'when he was president']""."
COMQA_train_cluster-3153-1,what did miley cyrus do as a little girl?,"[""SELECT['miley cyrus']"", ""PROJECT['what did #REF do', '#1']"", ""FILTER['#2', 'as a little girl']""]","[""SELECT['miley cyrus']"", ""PROJECT['things of #REF', '#1']"", ""FILTER['#2', 'as a little girl']""]"
COMQA_train_cluster-315-4,what is tho population of quebec?,"[""SELECT['quebec']"", ""PROJECT['population of #REF', '#1']""]","[""SELECT['québec']"", ""PROJECT['population of #REF', '#1']""]"
COMQA_train_cluster-315-5,what is the population number in quebec?,"[""SELECT['quebec']"", ""PROJECT['population of #REF', '#1']""]","[""SELECT['quebec']"", ""PROJECT['population of #REF', '#1']"", ""AGGREGATE['sum', '#2']""]"
COMQA_train_cluster-3156-1,who was elected president in 1796 and who was elected vice president?,"[""SELECT['presidents']"", ""FILTER['#1', 'elected in 1796']"", ""SELECT['vice presidents']"", ""FILTER['#3', 'elected in 1796']"", ""UNION['#2', '#4']""]","[""SELECT['presidents']"", ""FILTER['#1', 'elected in 1796']"", ""SELECT['vice presidents']"", ""FILTER['#3', 'elected in 1796']"", ""INTERSECTION['#3', '#2', '#4']""]"
COMQA_train_cluster-3157-1,what is the sixteenth century religious reform movement begun by henry viii?,"[""SELECT['religious reform movement']"", ""FILTER['#1', 'in the sixteenth century']"", ""FILTER['#2', 'begun by henry viii']""]","[""SELECT['religious reform movement']"", ""FILTER['#1', 'that was begun by henry viii']"", ""FILTER['#2', 'in the sixteenth century']""]"
COMQA_train_cluster-316-2,who was the vice president during lincoln first term as president?,"[""SELECT['lincoln']"", ""PROJECT['term as president of #REF', '#1']"", ""AGGREGATE['min', '#2']"", ""PROJECT['vice president during #REF', '#3']""]","[""SELECT['lincoln']"", ""PROJECT['vice president of #REF', '#1']"", ""FILTER['#2', 'during his first term as president']""]"
COMQA_train_cluster-3162-1,what album is baby you like it by enrique iglesias ft pitbull on?,"[""SELECT['baby you like it by enrique iglesias ft pitbull']"", ""PROJECT['album of #REF', '#1']""]","[""SELECT['baby you like it by enrique iglesias ft pitbull']"", ""PROJECT['album of #REF', '#1']""]"
COMQA_train_cluster-3163-1,what was the death toll of mt kilauea in 1983?,"[""SELECT['mt kilauea']"", ""PROJECT['death toll of #REF', '#1']"", ""FILTER['#2', 'in 1983']""]","[""SELECT['mt kilauea']"", ""PROJECT['death toll of #REF in 1983', '#1']""]"
COMQA_train_cluster-3166-2,which brother of michael jackson died?,"[""SELECT['michael jackson']"", ""PROJECT['brother of #REF', '#1']"", ""FILTER['#2', 'that died']""]","[""SELECT['michael jackson']"", ""PROJECT['brother of #REF', '#1']"", ""FILTER['#2', 'that died']""]--"
COMQA_train_cluster-3167-1,what is john cena brothers namme?,"[""SELECT['john cena']"", ""PROJECT['brother of #REF', '#1']""]","[""SELECT['john cena']"", ""PROJECT['brother namme of #REF', '#1']""]"
COMQA_train_cluster-3168-1,what is jason aldeans nick name?,"[""SELECT['jason aldean']"", ""PROJECT['nick name of #REF', '#1']""]","[""SELECT['jason aldean']"", ""PROJECT['nick names of #REF', '#1']""]"
COMQA_train_cluster-3170-1,what was the date of the very first super bowl?,"[""SELECT['super bowls']"", ""AGGREGATE['min', '#1']"", ""PROJECT['date of #REF', '#2']""]","[""SELECT['super bowls']"", ""PROJECT['dates of #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-3170-2,when was the very first super bowl?,"[""SELECT['super bowls']"", ""AGGREGATE['min', '#1']"", ""PROJECT['when was #REF', '#2']""]","[""SELECT['super bowls']"", ""AGGREGATE['min', '#1']"", ""PROJECT['date of #REF', '#2']""]"
COMQA_train_cluster-3172-1,what is the population of lumpkin county georgia?,"[""SELECT['lumpkin county georgia']"", ""PROJECT['population of #REF', '#1']""]","[""SELECT['moulkin county georgia']"", ""PROJECT['population of #REF', '#1']""]"
COMQA_train_cluster-317-3,who is jarome inginlas wife?,"[""SELECT['jarome inginlas']"", ""PROJECT['wife of #REF', '#1']""]","[""SELECT['jrome inginlas']"", ""PROJECT['wife of #REF', '#1']""]"
COMQA_train_cluster-317-4,what is jarome iginla wife named?,"[""SELECT['jarome iginla']"", ""PROJECT['wife of #REF', '#1']""]","[""SELECT['jarome iginla']"", ""PROJECT['wives of #REF', '#1']""]."
COMQA_train_cluster-3174-1,burt lancaster won an oscar for which movie?,"[""SELECT['burt lancaster']"", ""PROJECT['movies of #REF', '#1']"", ""FILTER['#2', 'that #1 won an oscar for']""]","[""SELECT['burt lancaster']"", ""PROJECT['movies that #REF won an oscar for', '#1']""]"
COMQA_train_cluster-317-5,who is jarome iginla's wife's name?,"[""SELECT['jarome iginla']"", ""PROJECT['wife of #REF', '#1']"", ""PROJECT['name of #REF', '#2']""]","[""SELECT['jarome iginla']"", ""PROJECT['wife of #REF', '#1']"", ""PROJECT['names of #REF', '#2']""]"
COMQA_train_cluster-3176-1,what saxaphone does lisa simpson play?,"[""SELECT['lisa simpson']"", ""PROJECT['saxaphone of #REF', '#1']""]","[""SELECT['lisa simpson']"", ""PROJECT['saxaphone that #REF does play', '#1']""."
COMQA_train_cluster-3177-1,who launched the first artificial satellite into space?,"[""SELECT['satellites']"", ""FILTER['#1', 'that are artificial']"", ""AGGREGATE['min', '#2']"", ""PROJECT['who launched #REF', '#3']""]","[""SELECT['artificial satellites']"", ""AGGREGATE['min', '#1']"", ""PROJECT['who launched #REF', '#2']""]"
COMQA_train_cluster-3178-2,what political party controlled congress in 1920?,"[""SELECT['congress']"", ""PROJECT['political party that controlled #REF', '#1']"", ""FILTER['#2', 'in 1920']""]","[""SELECT['congress']"", ""PROJECT['controlled political party of #REF', '#1']"", ""FILTER['#2', 'in 1920']""]"
COMQA_train_cluster-3181-1,who led the mexican armey at the battle of puebla?,"[""SELECT['the mexican armey']"", ""PROJECT['who led #REF', '#1']"", ""FILTER['#2', 'at the battle of puebla']""]","[""SELECT['mexican armey']"", ""PROJECT['who led #REF', '#1']"", ""FILTER['#2', 'at the battle of puebla']""]"
COMQA_train_cluster-3182-1,who is the present ceo of opec?,"[""SELECT['opec']"", ""PROJECT['present ceo of #REF', '#1']""]","[""SELECT['opec']"", ""PROJECT['the present ceo of #REF', '#1']""]"
COMQA_train_cluster-318-3,who won the 2003 afl premiership?,"[""SELECT['afl premiership']"", ""FILTER['#1', 'in 2003']"", ""PROJECT['who won #REF', '#2']""]","[""SELECT['the 2003 afl premiership']"", ""PROJECT['who won #REF', '#1']""]"
COMQA_train_cluster-3183-1,who is matt bellamys girlfriend?,"[""SELECT['matt bellamys']"", ""PROJECT['girlfriend of #REF', '#1']""]","[""SELECT['matt bellamy']"", ""PROJECT['girlfriend of #REF', '#1']""]"
COMQA_train_cluster-3184-3,what was the largest europe city by population?,"[""SELECT['europe']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['populations of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['europe']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['populations of #REF', '#2']"", ""AGGREGATE['max', '#3']""]"
COMQA_train_cluster-3186-1,who was the first president to serve 2 consecutive terms?,"[""SELECT['presidents']"", ""PROJECT['consecutive terms of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""COMPARATIVE['#1', '#3', 'is 2']"", ""AGGREGATE['min', '#4']""]","[""SELECT['presidents']"", ""PROJECT['consecutive terms of #REF', '#1']"", ""GROUP['count', '#2', '#1']"", ""AGGREGATE['min', '#3']""]"
COMQA_train_cluster-3189-2,when did charles darwin die and when was he born?,"[""SELECT['charles darwin']"", ""PROJECT['when did #REF die', '#1']"", ""PROJECT['when was #REF born', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['charles darwin']"", ""PROJECT['date that #REF die', '#1']"", ""PROJECT['date that #REF was born', '#1']"", ""UNION['#2', '#3']""]"
COMQA_train_cluster-3189-3,when was charles darwin alive and when did he die?,"[""SELECT['charles darwin']"", ""PROJECT['when was #REF alive', '#1']"", ""PROJECT['when did #REF die', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['charles darwin was alive']"", ""SELECT['charles darwin died']"", ""PROJECT['when was #REF', '#1']"", ""PROJECT['when was #REF', '#2']"", ""UNION['#3', '#4']""]"
COMQA_train_cluster-3190-2,what are washington's largest cities?,"[""SELECT['washington']"", ""PROJECT['cities of #REF', '#1']"", ""PROJECT['size of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['washington']"", ""PROJECT['cities of #REF', '#1']"", ""AGGREGATE['max', '#2']""]"
COMQA_train_cluster-319-1,which italian painter painted the mona lisa and the last supper?,"[""SELECT['the mona lisa']"", ""SELECT['the last supper']"", ""SELECT['italian painter']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['the mona lisa']"", ""SELECT['the last supper']"", ""PROJECT['italian painter that painted #REF', '#1']"", ""PROJECT['italian painter that painted #REF', '#2']"", ""UNION['#4', '#3']""]"
COMQA_train_cluster-319-2,who was the famous painter and scientist who painted the last supper and the mona lisa?,"[""SELECT['the last supper']"", ""SELECT['the mona lisa']"", ""SELECT['painter']"", ""INTERSECTION['#3', '#1', '#2']""]","[""SELECT['the last supper']"", ""SELECT['the mona lisa']"", ""SELECT['painter']"", ""INTERSECTION['#3', '#1', '#2']"", ""FILTER['#4', 'that was famous']"", ""FILTER['#5', 'that was famous']"", ""SELECT['scientist']"", ""INTERSECTION['#6', '#7', '#8']""]"
COMQA_train_cluster-3197-1,what is canadas major language?,"[""SELECT['canadas']"", ""PROJECT['major language of #REF', '#1']""]","[""SELECT['canada']"", ""PROJECT['major languages of #REF', '#1']""]"
COMQA_train_cluster-3198-1,what are the parents of nicole anderson?,"[""SELECT['nicole anderson']"", ""PROJECT['parents of #REF', '#1']""]","[""SELECT['nicole anderson']"", ""PROJECT['parents of #REF', '#1']""."
COMQA_train_cluster-3-2,capital city of the country of portugal?,"[""SELECT['portugal']"", ""PROJECT['capital city of #REF', '#1']""]","[""SELECT['countries']"", ""FILTER['#1', 'that is portugal']"", ""PROJECT['capital city of #REF', '#2']""]"
COMQA_train_cluster-3200-1,who discovered the country chile?,"[""SELECT['the country chile']"", ""PROJECT['who discovered #REF', '#1']""]","[""SELECT['country chile']"", ""PROJECT['who discovered #REF', '#1']""]"
COMQA_train_cluster-3201-1,who is the coach for the indiana pacers?,"[""SELECT['the indiana pacers']"", ""PROJECT['coach of #REF', '#1']""]","[""SELECT['indiana pacers']"", ""PROJECT['coaches of #REF', '#1']""]"
COMQA_train_cluster-3203-1,which layer in the atmosphere is second closest to the earth?,"[""SELECT['atmosphere']"", ""PROJECT['layers of #REF', '#1']"", ""SELECT['earth']"", ""FILTER['#2', 'closest to #3']"", ""DISCARD['#2', '#4']"", ""FILTER['#5', 'closest to #3']""]","[""SELECT['the atmosphere']"", ""PROJECT['layers of #REF', '#1']"", ""SELECT['the earth']"", ""FILTER['#2', 'closest to #3']"", ""DISCARD['#2', '#4']"", ""FILTER['#5', 'closest to #3']""]"
COMQA_train_cluster-3204-1,who is nicki minaj current boyfriend?,"[""SELECT['nicki minaj']"", ""PROJECT['current boyfriend of #REF', '#1']""]","[""SELECT['nicki minaj']"", ""PROJECT['boyfriend of #REF', '#1']""]"
COMQA_train_cluster-3206-1,which country in asia has the most population in the whole world?,"[""SELECT['asia']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['populations of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]","[""SELECT['countries']"", ""FILTER['#1', 'in asia']"", ""PROJECT['population of #REF', '#2']"", ""SUPERLATIVE['max', '#2', '#3']""]"
COMQA_train_cluster-3207-1,list of prime minister of australia?,"[""SELECT['australia']"", ""PROJECT['prime minister of #REF', '#1']""]","[""SELECT['australian']"", ""PROJECT['prime ministers of #REF', '#1']""]"
COMQA_train_cluster-3211-1,what is the name of leonardo dicaprio and kate winslet's new movie?,"[""SELECT['leonardo dicaprio']"", ""SELECT['kate winslet']"", ""SELECT['movies']"", ""INTERSECTION['#3', '#1', '#2']"", ""PROJECT['the new #REF', '#4']""]","[""SELECT['leonardo dicaprio']"", ""SELECT['kate winslet']"", ""SELECT['movies']"", ""INTERSECTION['#3', '#1', '#2']"", ""PROJECT['new #REF', '#4']""]"
COMQA_train_cluster-321-3,what part is justin bieber form in canada?,"[""SELECT['justin bieber']"", ""PROJECT['part of #REF', '#1']"", ""FILTER['#2', 'in canada']""]","[""SELECT['justin bieber']"", ""PROJECT['parts of #REF', '#1']"", ""FILTER['#2', 'in canada']""]"
COMQA_train_cluster-3213-1,what year did steve ray vaughn die?,"[""SELECT['steve ray vaughn die']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['steve ray vaughn did die']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-3213-3,what year did stevie ray von die?,"[""SELECT['stevie ray von']"", ""PROJECT['when did #REF die', '#1']"", ""PROJECT['year of #REF', '#2']""]","[""SELECT['stevie ray von']"", ""PROJECT['year die in of #REF', '#1']""]"
COMQA_train_cluster-3214-1,when did sebastian vizcaino die?,"[""SELECT['sebastian vizcaino']"", ""PROJECT['when did #REF die', '#1']""]","[""SELECT['sebastian vizcaino']"", ""PROJECT['date that #REF die', '#1']""]"
COMQA_train_cluster-3214-2,which year did sebastian vizcaino die?,"[""SELECT['sebastian vizcaino']"", ""PROJECT['when did #REF die', '#1']"", ""PROJECT['year of #REF', '#2']""]","[""SELECT['sebastian vizcaino']"", ""PROJECT['year that #REF die', '#1']""]"
COMQA_train_cluster-321-5,where does justin bieber come from?,"[""SELECT['justin bieber']"", ""PROJECT['where does #REF come from', '#1']""]","[""SELECT['justin bieber']"", ""PROJECT['what does #REF come from', '#1']""]"
COMQA_train_cluster-3215-1,what year did louis arrmstrong die?,"[""SELECT['louis arrmstrong']"", ""PROJECT['when did #REF die', '#1']"", ""PROJECT['year of #REF', '#2']""]","[""SELECT['louis arrmstrong did die']"", ""PROJECT['year of #REF', '#1']""]"
COMQA_train_cluster-321-6,which canadian city does justin bieber come from?,"[""SELECT['justin bieber']"", ""PROJECT['canadian city of #REF', '#1']""]","[""SELECT['justin bieber']"", ""PROJECT['canadian city that #REF comes from', '#1']""]"
COMQA_train_cluster-3216-1,what is the usa population?,"[""SELECT['usa']"", ""PROJECT['population of #REF', '#1']""]","[""SELECT['usa']"", ""PROJECT['populations of #REF', '#1']""]"
COMQA_train_cluster-3217-1,when was the first action film made?,"[""SELECT['action films']"", ""AGGREGATE['min', '#1']"", ""PROJECT['when was #REF made', '#2']""]","[""SELECT['action films']"", ""AGGREGATE['min', '#1']"", ""PROJECT['date made of #REF', '#2']""]"
COMQA_train_cluster-3219-1,who was selena married to when she died?,"[""SELECT['selena']"", ""PROJECT['who was #REF married to', '#1']"", ""FILTER['#2', 'when she died']""]","[""SELECT['selena']"", ""PROJECT['who married #REF', '#1']"", ""FILTER['#2', 'when she died']""]"
COMQA_train_cluster-322-2,first fruit to be eaten on the moon?,"[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'that are eaten on #2']"", ""AGGREGATE['min', '#3']""]","[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'that is eaten on #2']"", ""AGGREGATE['min', '#3']""]"
COMQA_train_cluster-3222-1,where did eli manning go to high school?,"[""SELECT['eli manning']"", ""PROJECT['high school of #REF', '#1']""]","[""SELECT['eli manning']"", ""PROJECT['high schools of #REF', '#1']""]"
COMQA_train_cluster-322-3,what is the first fruit eaten in the moon?,"[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'eaten in #2']"", ""AGGREGATE['min', '#3']""]","[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'that is eaten in #2']"", ""AGGREGATE['min', '#3']""]"
COMQA_train_cluster-322-5,what was the first fruit ever to be eaten on the moon?,"[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'eaten on #2']"", ""AGGREGATE['min', '#3']""]","[""SELECT['the moon']"", ""PROJECT['fruits eaten on #REF', '#1']"", ""AGGREGATE['min', '#2']""]"
COMQA_train_cluster-322-6,what was the first fruit to be eaten on the moon?,"[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'that are eaten on #2']"", ""AGGREGATE['min', '#3']""]","[""SELECT['fruits']"", ""SELECT['the moon']"", ""FILTER['#1', 'that is eaten on #2']"", ""AGGREGATE['min', '#3']""]"
COMQA_train_cluster-3226-1,what faith is barack obama?,"[""SELECT['barack obama']"", ""PROJECT['faith of #REF', '#1']""]","[""SELECT['barack obama']"", ""PROJECT['religion of #REF', '#1']""."
COMQA_train_cluster-3228-1,which mountain range runs through southern germany france italy switzerland and austria?,"[""SELECT['mountain ranges']"", ""SELECT['southern germany']"", ""SELECT['france']"", ""SELECT['italy']"", ""SELECT['switzerland']"", ""SELECT['austria']"", ""FILTER['#1', 'that runs through #2']"", ""FILTER['#1', 'that runs through #3']"", ""FILTER['#1', 'that runs through #4']"", ""FILTER['#1', 'that runs through #5']"", ""FILTER['#1', 'that runs through #6']"", ""INTERSECTION['#1', '#7', '#8']"", ""INTERSECTION['#1', '#9', '#10']"", ""INTERSECTION['#1', '#11', '#12']"", ""INTERSECTION['#1', '#13', '#14']"", ""INTERSECTION['#1', '#15', '#16']""]","[""SELECT['mountain ranges']"", ""SELECT['southern germany']"", ""SELECT['france']"", ""SELECT['italy']"", ""SELECT['switzerland']"", ""SELECT['austria']"", ""FILTER['#1', 'that runs through #2']"", ""FILTER['#1', 'that runs through #3']"", ""FILTER['#1', 'that runs through #4']"", ""FILTER['#1', 'that runs through #5']"", ""INTERSECTION['#1', '#6', '#7']"", ""INTERSECTION['#1', '#8', '#9']"", ""INTERSECTION['#1', '#10', '#11']"", ""INTERSECTION['#1', '#12', '#13']"", ""INTERSECTION['#1', '#14', '#15']""]"
COMQA_train_cluster-3229-1,when and where did truman marry?,"[""SELECT['truman marries']"", ""PROJECT['when was #REF', '#1']"", ""PROJECT['where was #REF', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['truman marry']"", ""PROJECT['date of #REF', '#1']"", ""PROJECT['where did #REF marry', '#1']"", ""UNION['#2', '#3']""]"
COMQA_train_cluster-3231-1,what is the time difference between united kingdom and phillipines?,"[""SELECT['united kingdom']"", ""SELECT['phillipines']"", ""PROJECT['time of #REF', '#1']"", ""PROJECT['time of #REF', '#2']"", ""ARITHMETIC['difference', '#3', '#4']""]","[""SELECT['united kingdom']"", ""SELECT['phillipines']"", ""PROJECT['time of #REF', '#1']"", ""PROJECT['time of #REF', '#2']"", ""ARITHMETIC['difference', '#4', '#3']""]"
COMQA_train_cluster-3233-1,what is john edwards wife name?,"[""SELECT['john edwards']"", ""PROJECT['wife of #REF', '#1']"", ""PROJECT['name of #REF', '#2']""]","[""SELECT['john edwards']"", ""PROJECT['wife of #REF', '#1']"", ""PROJECT['Name of #REF', '#2']""]"
COMQA_train_cluster-3235-2,what year was janet jacson born in?,"[""SELECT['janet jacson was born']"", ""PROJECT['year of #REF', '#1']""]","[""SELECT['janet jacson']"", ""PROJECT['year born in of #REF', '#1']""]"
COMQA_train_cluster-3238-2,what countries in south america have a river named amazon?,"[""SELECT['south america']"", ""PROJECT['countries of #REF', '#1']"", ""PROJECT['rivers of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is named amazon']""]","[""SELECT['countries']"", ""FILTER['#1', 'in south america']"", ""PROJECT['rivers of #REF', '#2']"", ""COMPARATIVE['#2', '#3', 'is named amazon']""]"
COMQA_train_cluster-3239-1,where in china is the mt everest the mountain?,"[""SELECT['mt everest']"", ""FILTER['#1', 'that is the mountain']"", ""PROJECT['where is #REF in china', '#2']""]","[""SELECT['mt everest']"", ""FILTER['#1', 'that is mountain']"", ""PROJECT['where is #REF in china', '#2']""]"
COMQA_train_cluster-32-4,in which german city was the composer ludwig beethoven born?,"[""SELECT['composer ludwig beethoven']"", ""PROJECT['german city born in of #REF', '#1']""]","[""SELECT['compposer ludwig beethoven']"", ""PROJECT['german city born in of #REF', '#1']""]"
COMQA_train_cluster-3240-1,who did the jonas brother sing with at the grammys?,"[""SELECT['the jonas brother']"", ""PROJECT['who did #REF sing with', '#1']"", ""FILTER['#2', 'at the grammys']""]","[""SELECT['jonas brothers']"", ""PROJECT['who did #REF sing with', '#1']"", ""FILTER['#2', 'at the grammys']""]"
COMQA_train_cluster-324-1,what day and year did alaska became a state?,"[""SELECT['alaska became a state']"", ""PROJECT['day of #REF', '#1']"", ""PROJECT['year of #REF', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['alaska become a state']"", ""PROJECT['day of #REF', '#1']"", ""PROJECT['year of #REF', '#1']"", ""UNION['#2', '#3']""]"
COMQA_train_cluster-3241-1,amerigo vespucci brothers and sisters?,"[""SELECT['amerigo vespucci']"", ""PROJECT['brothers of #REF', '#1']"", ""PROJECT['sisters of #REF', '#1']"", ""UNION['#2', '#3']""]","[""SELECT['amerigo vespucci']"", ""PROJECT['brother of #REF', '#1']"", ""PROJECT['sister of #REF', '#1']"", ""UNION['#2', '#3']""]"
COMQA_train_cluster-324-2,when did alaska be come a state?,"[""SELECT['alaska be come a state']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['alaska']"", ""PROJECT['when was #REF come a state', '#1']""]"
COMQA_train_cluster-3242-1,who was the woman that chris perez marry?,"[""SELECT['chris perez']"", ""PROJECT['woman that marries #REF', '#1']""]","[""SELECT['chris perez']"", ""PROJECT['woman that marry #REF', '#1']""]"
COMQA_train_cluster-324-3,when did alaska come the 49th state?,"[""SELECT['alaska come the 49th state']"", ""PROJECT['date of #REF', '#1']""]","[""SELECT['alaska come the 49th state']"", ""PROJECT['when was #REF', '#1']""]"
COMQA_train_cluster-3246-1,which saints feast day falls on the 26th of december?,"[""SELECT['saint feast days']"", ""FILTER['#1', 'that falls on december 26th']""]","[""SELECT['saint feast days']"", ""FILTER['#1', 'that falls on december 26th']""."
COMQA_train_cluster-3250-1,where did gary paulsen go to colege?,"[""SELECT['gary paulsen']"", ""PROJECT['college of #REF', '#1']""]","[""SELECT['gary paulsen go to colege']""]"
COMQA_train_cluster-3251-1,barack obama served in illinois as?,"[""SELECT['barack obama']"", ""PROJECT['what did #REF serve as', '#1']"", ""FILTER['#2', 'in illinois']""]","[""SELECT['barack obama']"", ""PROJECT['who #REF served as', '#1']"", ""FILTER['#2', 'in illinois']""]"
COMQA_train_cluster-325-2,what body separates japan from korea?,"[""SELECT['body']"", ""SELECT['japan']"", ""SELECT['korea']"", ""FILTER['#1', 'that separates #2 from #3']""]","[""SELECT['body']"", ""FILTER['#1', 'that separates japan from korea']""]"
COMQA_train_cluster-3252-1,what was andrew jacksons career before he became president?,"[""SELECT['andrew jackson']"", ""PROJECT['career of #REF', '#1']"", ""FILTER['#2', 'before he became president']""]","[""SELECT['andrew jackson']"", ""PROJECT['career of #REF', '#1']"", ""FILTER['#2', 'before president']""]"
COMQA_train_cluster-3254-1,what city is the university of alabama state in?,"[""SELECT['university of alabama state']"", ""PROJECT['city of #REF', '#1']""]","[""SELECT['the university of alabama state']"", ""PROJECT['city of #REF', '#1']""]"
COMQA_train_cluster-3256-1,when was the world cup 2010 held?,"[""SELECT['world cup']"", ""FILTER['#1', 'in 2010']"", ""PROJECT['when was #REF', '#2']""]","[""SELECT['world cup']"", ""FILTER['#1', 'in 2010']"", ""PROJECT['date of #REF', '#2']""]"
COMQA_train_cluster-3257-1,what oscars has halle berry won?,"[""SELECT['halle berry']"", ""PROJECT['oscars won of #REF', '#1']""]","[""SELECT['halle berry']"", ""PROJECT['oscars #REF has won', '#1']""]"
