id,source_text,output_text,alt_text
3378,How many different position for players are listed?,"select tbl:player, project col:player/Position #1, aggregate count #3","select tbl:player, project col:player/Position #1, group #2 #1, union #1 #3"
3379,what are the name of players who get more than the average points.,"select tbl:player, project col:player/Points #1, aggregate avg #2, comparative #1 #2 >#3, project col:player/name #4","select tbl:Player, project col:Player/Points #1, aggregate avg #2, comparative #1 #2 >#3, project col:Player/name #4"
3380,What are the names of all players that got more than the average number of points?,"select tbl:player, project col:player/Points #1, group #2 #1, aggregate avg #3, comparative #1 #3 >#4, project col:player/name #5","select col:player, project col:player/Points #1, group #2 #1, aggregate avg #3, comparative #1 #3 >#4, project col:player/name #5"
3383,which country did participated in the most number of Tournament competitions?,"select col:competition, project tbl:competition #1, group #2 #1, superlative #1 #3","select col:competition, project none #1, group #2 #1, superlative #1 #3"
3385,which countries did participated in both Friendly and Tournament type competitions.,"select col:competition, project none #1, project col:competition/Competition_type #2, comparative #1 #3 =Friendly, comparative #1 #3 =Tournament, intersection #1 #4 #5","select tbl:competition, project col:competition/Competition_type #1, comparative #1 #2 =Friendly, comparative #1 #2 =Tournament, intersection #1 #3 #4"
3386,What are the countries that participated in both friendly and tournament type competitions?,"select col:competition, project none #1, project col:competition/Competition_type #2, comparative #1 #3 =Friendly, comparative #1 #3 =Tournament, intersection #1 #4 #5","select tbl:competition, project col:competition/Competition_type #1, comparative #1 #2 =Friendly, comparative #1 #2 =Tournament, intersection #1 #3 #4"
3387,Find the countries that have never participated in any competition with Friendly type.,"select col:competition, project none #1, project col:competition/Competition_type #2, comparative #1 #3 =Friendly, discard #1 #4","select col:competition, project none #1, project col:competition/Competition_type #2, comparative #1 #3 =Friendly"
3392,Find the component amounts and names of all furnitures that have more than 10 components.,"select tbl:furniture, project none #1, group #2 #1, comparative #1 #3 >10, project col:furniture/Amount_of_Component #4, project col:furniture/Name #4, union #5 #6","select tbl:furniture, project tbl:component #1, group #2 #1, comparative #1 #3 >10, project col:component/Amount #4, project col:furniture/Name #4, union #5 #6"
3394,Find the names of furnitures whose prices are lower than the highest price.,"select tbl:furniture, project col:furniture_manufacte/Price_in_Dollar #1, aggregate max #2, comparative #1 #2 #3, project col:furniture/Name #4","select tbl:furniture, project col:furniture_manufacte/Price_in_Dollar #1, superlative #1 #2, project col:furniture/Name #3"
3395,Which manufacturer has the most number of shops? List its name and year of opening.,"select col:manufacturer, project tbl:shop #1, group #2 #1, superlative #1 #3, project col:manufacturer/Open_Year #4, project col:manufacturer/Name #4, union #5 #6","select tbl:manufacturer, project none #1, group #2 #1, superlative #1 #3, project col:manufacturer/Open_Year #4, project col:manufacturer/Name #4, union #5 #6"
3396,Find the average number of factories for the manufacturers that have more than 20 shops.,"select tbl:manufacturer, comparative #1 #1 >20 col:manufacturer/Num_of_Shops, project col:manufacturer/Num_of_Factories #2, group #3 #2, aggregate avg #4","select tbl:manufacturer, project col:manufacturer/Num_of_Shops #1, comparative #1 #2 >20, project col:manufacturer/Num_of_Factories #3, group #4 #3, aggregate avg #5"
3397,List all manufacturer names and ids ordered by their opening year.,"select tbl:manufacturer, project col:manufacturer/Name #1, project col:manufacturer/Manufacturer_ID #1, project col:manufacturer/Open_Year #1, union #2 #3, sort #5 #4","select tbl:Manufacturers, project col:Manufacturers/Name #1, project col:Manufacturers/Manufacturer_ID #1, project col:Manufacturers/Open_Year #1, union #2 #3, sort #6 #4"
3399,what is the average number of factories and maximum number of shops for manufacturers that opened before 1990.,"select tbl:manufacturer, comparative #1 #1 1990 col:manufacturer/Open_Year, project col:manufacturer/Num_of_Factories #2, group #3 #2, aggregate avg #4, project col:manufacturer/Num_of_Shops #2, group #6 #2, union #5 #7","select tbl:manufacturer, comparative #1 #1 1990 col:manufacturer/Open_Year, project col:manufacturer/Num_of_Factories #2, group #3 #2, aggregate avg #4, project col:manufacturer/Num_of_Shops #2, group #5 #2, aggregate max #6, union #6 #7"
3400,Find the id and number of shops for the company that produces the most expensive furniture.,"select tbl:furniture_manufacte, project col:furniture_manufacte/Price_in_Dollar #1, superlative #1 #2, project col:manufacturer/Num_of_Shops #3, project col:manufacturer/Num_of_Shops #4, project col:manufacturer/Num_of_Shops #5, union #4 #6","select col:furniture_manufacte, project none #1, superlative #1 #2, project col:manufacturer/Num_of_Shops #3, project col:manufacturer/Num_of_Shops #4, project col:manufacturer/Num_of_Shops #5, union #4 #6"
3401,Find the number of funiture types produced by each manufacturer as well as the company names.,"select col:manufacturer, project tbl:furniture_manufacte #1, group #2 #1, project col:manufacturer/Name #1, union #3 #4","select col:manufacturer, project tbl:funiture_manufacte #1, group #2 #1, project col:manufacturer/Name #1, union #3 #4"
3409,"Display the first name, and department number for all employees whose last name is ""McEwen"".","select tbl:employees, project col:employees/FIRST_NAME #1, comparative #1 #2 =McEwen, project col:employees/FIRST_NAME #3, project col:employees/DEPARTMENT_ID #3, union #4 #5","select tbl:Employees, project col:Employees/FIRST_NAME #1, comparative #1 #2 =McEwen, project col:Employees/FIRST_NAME #3, project col:Employees/DEPARTMENT_ID #3, union #4 #5"
3410,What are the first names and department numbers for employees with last name McEwen?,"select tbl:employees, project col:employees/FIRST_NAME #1, comparative #1 #2 =McEwen, project col:employees/FIRST_NAME #3, project col:employees/DEPARTMENT_ID #3, union #4 #5","select tbl:employees, comparative #1 #1 =McEwen col:employees/FIRST_NAME, project col:employees/FIRST_NAME #2, project col:employees/DEPARTMENT_ID #2, union #3 #4"
3416,On what dates were employees without the letter M in their first names hired?,"select tbl:employees, project col:employees/FIRST_NAME #1, comparative #1 #2 like%M%, discard #1 #3, project col:employees/HIRE_DATE #4","select tbl:employee, project col:employee/FIRST_NAME #1, comparative #1 #2 like%M%, discard #1 #3, project col:employee/HIRE_DATE #4"
3421,what is the phone number of employees whose salary is in the range of 8000 and 12000?,"select tbl:employee, project col:employee/salary #1, comparative #1 #2 >=12000, comparative #1 #2 >=8000, intersection #1 #3 #4, project col:employee/phone_number #5","select tbl:employee, project col:employee/salary #1, comparative #1 #2 =12000, comparative #1 #2 >=8000, intersection #1 #3 #4, project col:employee/phone_number #5"
3422,Return the phone numbers of employees with salaries between 8000 and 12000.,"select tbl:employee, project col:employee/SALARY #1, comparative #1 #2 >=8000, comparative #1 #2 =12000, intersection #1 #3 #4, project col:employee/PHONE_NUMBER #5","select tbl:employee, project col:employee/SALARY #1, comparative #1 #2 >=8000, comparative #1 #2 =12000, intersection #1 #3 #4, project col:employee/Phone_Number #6"
3429,"Find job id and date of hire for those employees who was hired between November 5th, 2007 and July 5th, 2009.","select tbl:employees, project col:employees/HIRE_DATE #1, comparative #1 #2 >=2007-11-05, comparative #3 #2 =2009-07-05, project col:employees/JOB_ID #4, project col:employees/HIRE_DATE #4, union #5 #6","select tbl:employees, project col:employees/HIRE_DATE #1, comparative #1 #2 >=2007-11-05, comparative #3 #2 =2009-07-05, project col:employees/JOB_ID #4, project col:employees/HIRE_DATE #4, union #6 #7"
3430,"What are the job ids and dates of hire for employees hired after November 5th, 2007 and before July 5th, 2009?","select tbl:employees, project col:employees/HIRE_DATE #1, comparative #1 #2 >2007-11-05, comparative #1 #2 2009-07-05, intersection #1 #3 #4, project col:employees/JOB_ID #5, project col:employees/HIRE_DATE #5, union #6 #7","select tbl:employee, project col:employee/HIRE_DATE #1, comparative #1 #2 >2007-11-05, comparative #1 #2 2009-07-05, intersection #1 #3 #4, project col:employee/JOB_ID #5, project col:employee/HIRE_DATE #5, union #6 #7"
3441,display the job title of jobs which minimum salary is greater than 9000.,"select tbl:jobs, project col:jobs/MIN_SALARY #1, group #2 #1, comparative #1 #3 >9000, project col:jobs/JOB_TITLE #4","select tbl:jobs, project col:jobs/MIN_SALARY #1, group #2 #1, comparative #1 #3 >9100, project col:jobs/JOB_TITLE #4"
3442,Which job titles correspond to jobs with salaries over 9000?,"select tbl:jobs, project col:jobs/salary #1, comparative #1 #2 >9000, project col:jobs/job_title #3","select col:jobs, project tbl:jobs #1, project col:jobs/salary #2, comparative #1 #3 >9000"
3455,display the country ID and number of cities for each country.,"select col:locations, project col:locations/Country_ID #1, project tbl:locations #1, group #3 #1, union #2 #4","select col:locations, project col:locations/country_id #1, project tbl:locations #1, group #3 #1, union #2 #4"
3456,Give the country id and corresponding count of cities in each country.,"select col:locations, project col:locations/country_id #1, project tbl:locations #1, group #3 #1, union #2 #4","select col:locations, project col:locations/Country_ID #1, project tbl:locations #1, group #3 #1, union #2 #4"
3460,What are the employee ids for employees who have held two or more jobs?,"select col:job_history, project tbl:job_history #1, group #2 #1, comparative #1 #3 >=2, project col:job_history/EMPLOYEE_ID #4","select tbl:employee, project tbl:job #1, group #2 #1, comparative #1 #3 >=2, project col:employee/EMPLOYEE_ID #4"
3475,Find the employee id for all employees who earn more than the average salary.,"select tbl:employee, project col:employee/salary #1, aggregate avg #2, comparative #1 #2 >#3, project col:employee/eid #4","select tbl:employee, project col:employee/salary #1, aggregate avg #2, comparative #1 #2 >#3, project col:employee/employee_ID #4"
3485,display the ID for those employees who did two or more jobs in the past.,"select col:job_history, project tbl:job_history #1, group #2 #1, comparative #1 #3 >=2, project col:job_history/EMPLOYEE_ID #4","select tbl:Employees, project tbl:Jobs #1, group #2 #1, comparative #1 #3 >=2, project col:Employees/EOI #4"
3507,display the employee number and job id for all employees whose salary is smaller than any salary of those employees whose job title is MK_MAN.,"select tbl:employees, project col:employees/JOB_ID #1, comparative #1 #2 =MK_MAN, project col:employees/SALARY #1, comparative #1 #4 #5, project col:employees/EMPLOYEE_ID #6, project col:employees/EMPLOYEE_ID #6, union #7 #8","select tbl:employee, project col:employee/JOB_ID #1, comparative #1 #2 =MK_MAN, project col:employee/SALARY #1, comparative #1 #4 #5, project col:employee/EMPLOYEE_ID #6, project col:employee/JOB_ID #6, union #7 #8"
3508,What are the employee ids and job ids for employees who make less than the lowest earning employee with title MK_MAN?,"select tbl:employees, project col:employees/JOB_ID #1, project col:employees/SALARY #1, comparative #1 #2 =MK_MAN, aggregate min #3, project col:employees/SALARY #1, comparative #1 #5 #4, project col:employees/EMPLOYEE_ID #6, project col:employees/JOB_ID #6, union #7 #8","select tbl:employees, project col:employees/JOB_ID #1, project col:employees/SALARY #1, comparative #1 #2 =MK_MAN, aggregate min #3, project col:employees/SALARY #1, comparative #1 #6 #4, project col:employees/EMPLOYEE_ID #7, project col:employees/JOB_ID #7, union #8"
3532,Find the id of the song that lasts the longest.,"select tbl:song, project col:song/duration #1, superlative #1 #2, project col:song/id #3","select tbl:Songs, project col:Songs/duration #1, superlative #1 #2, project col:Songs/id #3"
3533,Find the names of all English songs.,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/song_name #2","select tbl:files, comparative #1 #1 =english col:files/languages, project col:files/song_name #2"
3534,What are the names of all songs in English?,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/song_name #2","select col:song, comparative #1 #1 =english col:song/languages, project col:song/song_name #2"
3536,What are the id of all the files in mp3 format?,"select tbl:files, project col:files/formats #1, comparative #1 #2 =mp3, project col:files/f_id #3","select tbl:files, project col:files/formats #1, comparative #1 #2 =mp3, project col:files/f_ID #3"
3537,List the name and country of origin for all singers who have produced songs with rating above 9.,"select tbl:song, project col:song/rating #1, comparative #1 #2 >9, project none #3, project col:artist/artist_name #4, project col:artist/country #4, union #5 #6","select tbl:song, project col:song/rating #1, comparative #1 #2 >9, project none #3, project col:song/artist_name #4, project col:song/country #4, union #5 #6"
3538,What are the different names and countries of origins for all artists whose song ratings are above 9?,"select tbl:artist, project col:song/rating #1, comparative #1 #2 >9, project col:artist/country #3, union #4 #5","select tbl:artist, project tbl:song #1, comparative #2 #2 >9 col:song/rating, group #3 #1, union #1 #4"
3539,List the file size and format for all songs that have resolution lower than 800.,"select tbl:song, project col:song/resolution #1, comparative #1 #2 800, project col:files/file_size #3, project col:files/formats #3, union #4 #5","select tbl:song, project col:files/resolution #1, comparative #1 #2 800, project col:files/file_size #3, project col:files/formats #3, union #4 #5"
3545,How many songs have 4 minute duration?,"select tbl:song, project col:song/duration #1, comparative #1 #2 =4, aggregate count #3","select tbl:files, project col:files/duration #1, comparative #1 #2 =4, aggregate count #3"
3547,How many artists are from Bangladesh?,"select tbl:artist, comparative #1 #1 =Bangladesh col:artist/country, aggregate count #2","select tbl:artist, comparative #1 #1 =bangla col:artist/country, aggregate count #2"
3548,How many Bangladeshi artists are listed?,"select tbl:artist, comparative #1 #1 =Bangladesh col:artist/country, aggregate count #2","select val:artist, comparative #1 #1 =Bangladesh col:artist/country, aggregate count #2"
3549,What is the average rating of songs produced by female artists?,"select tbl:song, comparative #1 #1 =F col:artist/gender, project col:song/rating #2, aggregate avg #3","select tbl:artist, comparative #1 #1 =F col:artist/gender, project col:song/rating #2, aggregate avg #3"
3550,"How many songs, on average, are sung by a female artist?","select tbl:artist, comparative #1 #1 =F col:artist/gender, project col:song/song_rate #2, aggregate avg #3","select val:artist, project col:song/rating #1, aggregate avg #2"
3552,Find the file format that is used by the most files.,"select col:files, project tbl:files #1, group #2 #1, superlative #1 #3","select col:Files, project tbl:Files #1, group #2 #1, superlative #1 #3"
3553,Find the names of the artists who are from UK and have produced English songs.,"select tbl:artist, comparative #1 #1 =UK col:artist/country, comparative #1 #1 =english col:song/languages, intersection #1 #2 #3, project col:artist/artist_name #4","select tbl:artist, comparative #1 #1 =UK col:artist/country, comparative #1 #1 =english col:song/languages, intersection #1 #2 #3, project col:artist/artist_name #4."
3555,Find the id of songs that are available in mp4 format and have resolution lower than 1000.,"select tbl:song, project col:files/formats #1, comparative #1 #2 =mp4, project col:song/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:song/song_id #6","select tbl:files, project col:files/formats #1, comparative #1 #2 =mp4, project col:resolution/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:files/file_id #6"
3556,What is the id of the files that are available in the format of mp4 and a resolution smaller than 1000?,"select tbl:files, project col:files/formats #1, comparative #1 #2 =mp4, project col:resolution/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:files/f_id #6","select tbl:files, project col:files/formats #1, comparative #1 #2 =mp4, project col:resolution/resolution #1, comparative #1 #4 1000, project col:files/f_id #3"
3557,What is the country of origin of the artist who is female and produced a song in Bangla?,"select tbl:artist, comparative #1 #1 =F col:artist/gender, project tbl:song #1, comparative #2 #2 =bangla col:song/languages, intersection #1 #3 #4, project col:artist/country #5","select tbl:artist, comparative #1 #1 =female col:artist/gender, project tbl:song #1, comparative #2 #2 =bangla col:song/languages, intersection #1 #3 #4, project col:artist/country #5"
3558,What countries are the female artists who sung in the language Bangla from?,"select tbl:artist, comparative #1 #1 =bangla col:song/languages, project col:artist/country #2","select val:artist, comparative #1 #1 =bangla col:song/languages, project col:artist/country #2"
3565,Return the gender and name of artist who produced the song with the lowest resolution.,"select tbl:song, project col:song/resolution #1, superlative #1 #2, project tbl:artist #3, project col:artist/gender #4, project col:artist/artist_name #4, union #5 #6","select tbl:artist, project tbl:song #1, project col:song/resolution #2, superlative #1 #3, project col:artist/gender #4, project col:artist/artist_name #4, union #5 #6"
3566,What is the gender and name of the artist who sang the song with the smallest resolution?,"select tbl:artist, project tbl:song #1, project col:song/resolution #2, superlative #1 #3, project col:artist/gender #4, project col:artist/artist_name #4, union #5 #6","select col:song, project col:song/resolution #1, superlative #1 #2, project tbl:artist #3, project col:artist/gender #4, project col:artist/artist_name #4, union #5 #6"
3569,Find the distinct names of all songs that have a higher resolution than some songs in English.,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/resolution #1, project col:song/resolution #2, comparative #1 #3 >#4","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/resolution #2, aggregate min #3, project col:song/resolution #1, comparative #1 #4 >#3"
3570,What are the different names for all songs that have a higher resolution than English songs?,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/resolution #2, project col:song/resolution #3, comparative #1 #4 >#5","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/resolution #2, project col:song/resolution #3, comparative #1 #4 >#3"
3572,What are the names of the songs that have a lower rating than at least one blues song?,"select tbl:song, project col:song/rating #1, comparative #1 #2 #3, project col:song/rating #4","select col:song, project tbl:song #1, group #2 #1, comparative #1 #3 #4, project col:song/rating #4"
3577,"List the names of all genres in alphabetical oder, together with its ratings.","select tbl:genre, project col:genre/name #1, project col:genre/rating #1, union #2 #3, sort #2 #4 ascending","select tbl:genre, project col:genre/name #1, project col:genre/rating #1, union #2 #3, sort #4 #2 ascending"
3579,Give me a list of the names of all songs ordered by their resolution.,"select tbl:song, project col:song/song_name #1, project col:song/resolution #1, sort #2 #3","select tbl:files, project col:files/song_name #1, project col:files/resolution #1, sort #2 #3"
3580,What are the names of all songs that are ordered by their resolution numbers?,"select tbl:song, project col:song/song_name #1, project col:song/resolution #1, sort #2 #3","select tbl:song, project col:files/song_name #1, project col:song/resolution #1, sort #2 #3"
3583,List the names of all songs that have 4 minute duration or are in English.,"select tbl:song, project col:song/duration #1, comparative #1 #2 like4:%, comparative #1 #1 =english col:song/languages, union #3 #4, project col:song/song_name #5","select col:song, project col:song/duration #1, comparative #1 #2 like4:%, comparative #1 #1 =english col:song/languages, union #3 #4, project col:song/song_name #5"
3584,What are the names of all songs that are approximately 4 minutes long or are in English?,"select tbl:song, project col:song/length #1, comparative #1 #2 =english col:song/languages, union #3 #4, project col:song/song_name #5","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/length #2, comparative #1 #3 like4:%, union #4 #2, project col:files/song_name #5"
3585,What is the language used most often in the songs?,"select col:song, project tbl:song #1, group #2 #1, superlative #1 #3","select col:song, project none #1, group #2 #1, superlative #1 #3"
3586,What are the languages that are used most often in songs?,"select col:song, project tbl:song #1, group #2 #1, superlative #1 #3","select col:song, project tbl:files #1, group #2 #1, superlative #1 #3"
3589,What are the names of artists who are Male and are from UK?,"select tbl:artist, comparative #1 #1 =Male col:artist/gender, comparative #1 #1 =UK col:artist/country, intersection #1 #2 #3, project col:artist/artist_name #4","select tbl:artist, comparative #1 #1 =Male col:artist/gender, comparative #1 #1 =UK col:artist/nationality, intersection #1 #2 #3, project col:artist/artist_name #4"
3591,Find the names of songs whose genre is modern or language is English.,"select tbl:song, project col:song/genre_is #1, comparative #1 #2 =modern, project col:song/languages #1, comparative #1 #4 =english, union #3 #5, project col:song/song_name #6","select col:song, project col:song/genre_is #1, comparative #1 #2 =modern, project col:song/languages #1, comparative #1 #4 =english, union #3 #5, project col:song/song_name #6"
3592,What are the names of the songs that are modern or sung in English?,"select tbl:song, comparative #1 #1 =modern col:song/genre_is, comparative #1 #1 =english col:song/languages, union #2 #3, project col:song/song_name #4","select col:song, comparative #1 #1 =modern col:song/genre_is, comparative #1 #1 =english col:song/languages, union #2 #3, project col:song/song_name #4"
3593,Return the names of songs for which format is mp3 and resolution is below 1000.,"select tbl:song, project col:files/formats #1, comparative #1 #2 =mp3, project col:song/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:song/song_name #6","select tbl:files, project col:files/formats #1, comparative #1 #2 =mp3, project col:resolution/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:files/song_name #6"
3594,What are the names of all songs that are in mp3 format and have a resolution lower than 1000?,"select tbl:song, project col:files/formats #1, comparative #1 #2 =mp3, project col:song/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:song/song_name #6","select tbl:files, project col:files/formats #1, comparative #1 #2 =mp3, project col:resolution/resolution #1, comparative #1 #4 1000, intersection #1 #3 #5, project col:files/song_name #6"
3597,What are the average rating and resolution of songs that are in Bangla?,"select tbl:song, comparative #1 #1 =bangla col:song/languages, project col:song/rating #2, aggregate avg #3, project col:song/resolution #2, aggregate avg #5, union #4 #6","select tbl:song, comparative #1 #1 =bangla col:song/languages, project col:files/rating #2, aggregate avg #3, project col:song/resolution #2, aggregate avg #5, union #4 #6"
3598,What is the average rating and resolution of all bangla songs?,"select val:song, project col:song/rating #1, aggregate avg #2, project col:song/resolution #1, aggregate avg #4, union #3 #5","select tbl:song, project col:song/rating #1, aggregate avg #2, project col:song/resolution #1, aggregate avg #5, union #4 #6"
3606,What are the names and number of works for all artists who have sung at least one song in English?,"select tbl:artist, project tbl:song #1, comparative #2 #2 =english col:song/languages, group #3 #1, comparative #1 #4 >=1, project col:artist/artist_name #5, project col:artist/artist_number #5, union #6 #7","select tbl:artist, project tbl:song #1, comparative #2 #2 =english col:song/languages, group #3 #1, comparative #1 #4 >=1, project col:artist/artist_name #5, project col:artist/works #5, union #6 #7"
3607,Find the name and country of origin for all artists who have release at least one song of resolution above 900.,"select tbl:artist, project tbl:song #1, project col:song/resolution #2, comparative #1 #3 >900, project col:artist/artist_name #4, project col:artist/country #4, union #5 #6","select col:song, project tbl:song #1, project col:song/resolution #2, comparative #2 #3 >900, project col:artist/artist_name #4, project col:artist/country #4, union #5 #6"
3608,What is the name and country of origin for each artist who has released a song with a resolution higher than 900?,"select tbl:artist, project tbl:song #1, project col:song/resolution #2, comparative #1 #3 >900, project col:artist/artist_name #4, project col:artist/country #4, union #5 #6","select tbl:artist, project tbl:song #1, project col:song/resolution #2, comparative #1 #3 >900, project col:artist/artist_name #4, project col:artist/country #5, union #6 #7"
3611,Find the country of origin for the artist who made the least number of songs?,"select tbl:artist, project tbl:song #1, group #2 #1, superlative #1 #3, project col:artist/country #4","select tbl:artist, project tbl:song #1, group #2 #1, superlative #1 #3, project col:artist/country #4."
3612,What country is the artist who made the fewest songs from?,"select col:artist, project tbl:song #1, group #2 #1, superlative #1 #3","select col:song, project tbl:song #1, group #2 #1, superlative #1 #3"
3613,What are the names of the songs whose rating is below the rating of all songs in English?,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/rating #2, aggregate min #3, project col:song/rating #1, comparative #1 #5 #4, project col:song/song_name #6","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/rating #2, aggregate min #3, project col:song/rating #1, comparative #1 #6 #3, project col:song/song_name #4"
3614,What are the song names for every song whose rating is less than the minimum rating for English songs?,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/rating #2, aggregate min #3, comparative #2 #3 #4, project col:song/song_name #5","select tbl:song, project col:song/rating #1, comparative #1 #2 =english col:song/languages, project col:song/rating #3, aggregate min #4, comparative #1 #4 #5, project col:song/song_name #6"
3621,"List the id, genre and artist name of English songs ordered by rating.","select val:song, project col:song/f_id #1, project col:song/genre_is #1, project col:song/artist_name #1, project col:song/rating #1, union #2 #3 #4, sort #6 #5","select val:song, project col:song/song_id #1, project col:song/genre_is #1, project col:song/artist_name #1, project col:song/rating #1, union #2 #3 #4, sort #6 #5 ascending"
3622,"What is the id, genre, and name of the artist for every English song ordered by ascending rating?","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/song_id #2, project col:song/genre_is #2, project col:song/artist_name #2, project col:song/rating #2, union #3 #4 #5, sort #6 #7 ascending","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/song_id #2, project col:song/genre_is #2, project col:song/artist_name #2, project col:song/rating #2, union #3 #4 #5, sort #7 #6 ascending"
3623,"List the duration, file size and format of songs whose genre is pop, ordered by title?","select tbl:song, project col:files/genre_is #1, comparative #1 #2 =pop, project col:files/duration #3, project col:files/file_size #3, project col:files/formats #3, union #4 #5 #6, sort #7 #6","select tbl:song, project col:files/genre_is #1, comparative #1 #2 =pop, project col:files/duration #3, project col:files/file_size #3, project col:files/formats #3, union #4 #5 #6, sort #6 #7"
3624,"What is the duration, file size, and song format for every pop song, ordered by title alphabetically?","select val:song, project col:files/duration #1, project col:files/file_size #1, project col:files/formats #1, project col:song/song_name #1, union #2 #3 #4, sort #6 #5 ascending","select tbl:song, comparative #1 #1 =pop col:song/genre_is, project col:files/duration #2, project col:files/file_size #2, project col:files/formats #2, project col:song/song_name #2, union #3 #4 #5, sort #6 #7 ascending"
3625,Find the names of the artists who have produced English songs but have never received rating higher than 8.,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/rating #2, comparative #2 #3 >8, discard #1 #4, project col:song/artist_name #5","select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/rating #2, comparative #2 #3 >8, discard #1 #4, project col:artist/artist_name #5"
3626,What are the names of the different artists that have produced a song in English but have never receieved a rating higher than 8?,"select tbl:song, comparative #1 #1 =english col:song/languages, project col:song/rating #2, comparative #2 #3 >8, discard #1 #4, project col:artist/artist_name #5","select col:song, project tbl:song #1, comparative #2 #2 =english col:song/languages, group #3 #1, comparative #1 #4 songartist_name, intersection #1 #5 #6"
3711,How many camera lenses have a focal length longer than 15 mm?,"select tbl:camera_lens, project col:camera_lens/focal_length #1, comparative #1 #2 >15, aggregate count #3","select tbl:camera_lens, project tbl:camera_lens #1, comparative #2 #2 >15 col:camera_lens/flavour, aggregate count #3"
3712,"Find the brand and name for each camera lens, and sort in descending order of maximum aperture.","select tbl:camera_lens, project col:camera_lens/brand #1, project col:camera_lens/name #1, project col:camera_lens/max_aperture #1, group #4 #1, union #2 #3, sort #6 #5 descending","select tbl:camera_lens, project col:camera_lens/brand #1, project col:camera_lens/name #1, project col:camera_lens/max_aperture #1, group #3 #1, union #2 #4, sort #5 #6 descending"
3713,"List the id, color scheme, and name for all the photos.","select tbl:photos, project col:photos/id #1, project col:photos/color #1, project col:photos/name #1, union #2 #3 #4","select tbl:Photos, project col:Photos/id #1, project col:Photos/color #1, project col:Photos/name #1, union #2 #3 #4"
3714,What are the maximum and average height of the mountains?,"select tbl:mountain, project col:mountain/Height #1, aggregate max #2, aggregate avg #2, union #3 #4","select tbl:mountain, project col:mountain/Height #1, aggregate min #2, aggregate avg #2, union #3 #4"
3715,What are the average prominence of the mountains in country 'Morocco'?,"select tbl:mountain, project col:mountain/Country #1, comparative #1 #2 =Morocco, project col:mountain/Prominence #3, aggregate avg #4","select tbl:mountain, project col:mountain/Country #1, comparative #1 #2 =Morocco, project col:mountain/prominence #3, aggregate avg #4"
3716,"What are the name, height and prominence of mountains which do not belong to the range 'Aberdare Range'?","select tbl:mountain, project col:mountain/Range #1, comparative #1 #2!=Aberdare Range, project col:mountain/name #3, project col:mountain/Height #3, project col:mountain/Prominence #3, union #4 #5 #6","select tbl:mountain, comparative #1 #1!=Aberdare Range col:mountain/Range, project col:mountain/name #2, project col:mountain/Height #2, project col:mountain/Prominence #2, union #3 #4 #5"
3717,What are the id and name of the photos for mountains?,"select tbl:mountain, project col:mountain/id #1, project col:mountain/name #1, union #2 #3","select tbl:mountain, project col:mountain/Photos #1, project col:mountain/Name #1, project col:mountain/ID #2, union #3 #4"
3718,What are the id and name of the mountains that have at least 2 photos?,"select tbl:mountain, project tbl:photos #1, group #2 #1, comparative #1 #3 >=2, project col:mountain/id #4, project col:mountain/name #4, union #5 #6","select tbl:mountain, project tbl:photos #1, group #2 #1, comparative #1 #3 >=2, project col:mountain/Name #4, project col:mountain/Id #4, union #5 #6"
3719,What are the names of the cameras that have taken picture of the most mountains?,"select tbl:camera_lens, project tbl:photos #1, project none #2, group #3 #1, superlative #1 #4, project col:camera_lens/name #5","select tbl:camera_lens, project tbl:photos #1, project none #2, group #3 #1, superlative #1 #4, project col:camera_lens/name #5 5"
3720,What are the names of photos taken with the lens brand 'Sigma' or 'Olympus'?,"select tbl:photos, project col:camera_lens/brand #1, comparative #1 #2 =Sigma, comparative #1 #2 =Olympus, union #3 #4, project col:camera_lens/name #5","select tbl:photos, project tbl:camera_lens #1, comparative #1 #2 =Sigma, comparative #1 #2 =Olympus, union #3 #4, project col:camera_lens/name #5"
3721,How many different kinds of lens brands are there?,"select col:camera_lens, project col:camera_lens/brand #1, aggregate count #3","select col:camera_lens, aggregate count #2"
